leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,1
0_5,1
0_6,2
0_7,1
0_8,3
0_9,1
0_10,1
0_11,4
0_12,1
0_13,1
0_14,1
0_15,1
0_16,1
0_17,5
0_18,6
0_19,1
0_20,7
0_21,8
0_22,9
0_23,10
0_24,1
0_25,11
0_26,12
0_27,1
0_28,1
0_29,1
0_30,13
0_31,1
0_32,1
0_33,14
0_34,15
0_35,16
0_36,17
0_37,18
0_38,19
0_39,20
0_40,21
0_41,22
0_42,1
0_43,1
0_44,23
0_45,24
0_46,25
0_47,26
0_48,27
0_49,28
0_50,29
0_51,30
0_52,31
0_53,32
0_54,33
0_55,34
0_56,35
0_57,1
0_58,36
0_59,37
0_60,1
0_61,38
0_62,1
0_63,39
0_64,40
0_65,41
0_66,42
0_67,43
0_68,44
0_69,45
0_70,46
0_71,47
0_72,48
0_73,1
0_74,49
0_75,50
0_76,51
0_77,52
0_78,1
0_79,53
0_80,54
0_81,55
0_82,56
0_83,57
0_84,58
0_85,59
0_86,60
0_87,61
0_88,62
0_89,63
0_90,64
0_91,65
0_92,66
0_93,67
0_94,68
0_95,69
0_96,70
0_97,71
0_98,72
0_99,73
0_100,74
0_101,75
0_102,76
0_103,77
0_104,78
0_105,79
0_106,80
0_107,81
0_108,82
0_109,83
0_110,84
0_111,85
0_112,86
0_113,87
0_114,88
0_115,89
0_116,90
0_117,91
0_118,92
0_119,93
0_120,94
0_121,95
0_122,96
0_123,97
0_124,98
0_125,99
0_126,100
0_127,101
0_128,102
0_129,103
0_130,104
0_131,105
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,1
0_139,106
0_140,1
0_141,107
0_142,108
0_143,109
0_144,110
0_145,111
0_146,1
0_147,112
0_148,113
0_149,114
0_150,115
0_151,116
0_152,117
0_153,118
0_154,119
0_155,120
0_156,1
0_157,1
0_158,1
0_159,121
0_160,122
0_161,123
0_162,1
0_163,124
0_164,125
0_165,126
0_166,127
0_167,128
0_168,129
0_169,130
0_170,131
0_171,132
0_172,133
0_173,134
0_174,135
0_175,1
0_176,136
0_177,137
0_178,138
0_179,139
0_180,140
0_181,141
0_182,142
0_183,143
0_184,144
0_185,145
0_186,146
0_187,147
0_188,148
0_189,149
0_190,150
0_191,151
0_192,152
0_193,153
0_194,154
0_195,155
0_196,156
0_197,157
0_198,158
0_199,159
0_200,160
0_201,161
0_202,162
0_203,163
0_204,164
0_205,165
0_206,166
0_207,167
0_208,168
0_209,169
0_210,170
0_211,171
0_212,172
0_213,173
0_214,174
0_215,175
0_216,176
0_217,177
0_218,178
0_219,179
0_220,1
0_221,180
0_222,181
0_223,1
0_224,182
0_225,183
0_226,184
0_227,185
0_228,186
0_229,187
0_230,188
0_231,1
0_232,189
0_233,190
0_234,191
0_235,192
0_236,193
0_237,194
1_0,195
2_0,196
3_0,197
5_0,198
6_0,199
