leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,1
0_5,1
0_6,2
0_7,1
0_8,3
0_9,1
0_10,1
0_11,4
0_12,1
0_13,1
0_14,1
0_15,1
0_16,1
0_17,5
0_18,6
0_19,1
0_20,7
0_21,8
0_22,1
0_23,9
0_24,1
0_25,10
0_26,11
0_27,1
0_28,1
0_29,1
0_30,12
0_31,1
0_32,1
0_33,1
0_34,13
0_35,14
0_36,15
0_37,16
0_38,17
0_39,18
0_40,19
0_41,1
0_42,1
0_43,1
0_44,20
0_45,21
0_46,22
0_47,23
0_48,24
0_49,25
0_50,26
0_51,27
0_52,28
0_53,29
0_54,30
0_55,31
0_56,32
0_57,1
0_58,33
0_59,34
0_60,1
0_61,35
0_62,1
0_63,36
0_64,37
0_65,38
0_66,39
0_67,40
0_68,41
0_69,42
0_70,43
0_71,44
0_72,45
0_73,1
0_74,46
0_75,1
0_76,47
0_77,48
0_78,1
0_79,49
0_80,50
0_81,1
0_82,51
0_83,52
0_84,53
0_85,54
0_86,1
0_87,55
0_88,56
0_89,57
0_90,1
0_91,58
0_92,59
0_93,60
0_94,61
0_95,62
0_96,63
0_97,64
0_98,65
0_99,66
0_100,67
0_101,68
0_102,69
0_103,70
0_104,71
0_105,72
0_106,73
0_107,74
0_108,75
0_109,76
0_110,77
0_111,78
0_112,79
0_113,80
0_114,81
0_115,82
0_116,83
0_117,84
0_118,85
0_119,86
0_120,87
0_121,88
0_122,89
0_123,1
0_124,90
0_125,91
0_126,92
0_127,93
0_128,94
0_129,95
0_130,96
0_131,97
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,1
0_139,98
0_140,1
0_141,99
0_142,100
0_143,101
0_144,1
0_145,1
0_146,1
0_147,102
0_148,103
0_149,1
0_150,1
0_151,1
0_152,104
0_153,1
0_154,1
0_155,105
0_156,1
0_157,1
0_158,1
0_159,1
0_160,106
0_161,107
0_162,1
0_163,108
0_164,109
0_165,110
0_166,111
0_167,112
0_168,113
0_169,114
0_170,115
0_171,116
0_172,117
0_173,118
0_174,119
0_175,1
0_176,120
0_177,121
0_178,122
0_179,123
0_180,124
0_181,125
0_182,126
0_183,127
0_184,128
0_185,129
0_186,130
0_187,131
0_188,1
0_189,132
0_190,133
0_191,134
0_192,135
0_193,136
0_194,137
0_195,138
0_196,139
0_197,140
0_198,141
0_199,142
0_200,143
0_201,144
0_202,145
0_203,146
0_204,1
0_205,1
0_206,1
0_207,147
0_208,148
0_209,149
0_210,1
0_211,150
0_212,151
0_213,152
0_214,153
0_215,1
0_216,1
0_217,1
0_218,154
0_219,155
0_220,1
0_221,1
0_222,156
0_223,1
0_224,157
0_225,158
0_226,159
0_227,160
0_228,161
0_229,162
0_230,1
0_231,1
0_232,163
0_233,164
0_234,165
0_235,166
0_236,167
0_237,168
1_0,169
2_0,170
3_0,171
5_0,172
6_0,173
