leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,1
0_5,1
0_6,2
0_7,1
0_8,3
0_9,1
0_10,1
0_11,4
0_12,1
0_13,5
0_14,1
0_15,1
0_16,1
0_17,6
0_18,7
0_19,1
0_20,8
0_21,9
0_22,10
0_23,11
0_24,1
0_25,12
0_26,13
0_27,1
0_28,1
0_29,1
0_30,14
0_31,1
0_32,1
0_33,15
0_34,16
0_35,17
0_36,18
0_37,19
0_38,20
0_39,21
0_40,22
0_41,23
0_42,1
0_43,24
0_44,25
0_45,26
0_46,27
0_47,28
0_48,29
0_49,30
0_50,31
0_51,32
0_52,33
0_53,34
0_54,35
0_55,36
0_56,37
0_57,1
0_58,38
0_59,39
0_60,1
0_61,40
0_62,1
0_63,41
0_64,42
0_65,43
0_66,44
0_67,45
0_68,46
0_69,47
0_70,48
0_71,49
0_72,50
0_73,1
0_74,51
0_75,52
0_76,53
0_77,54
0_78,1
0_79,55
0_80,56
0_81,57
0_82,58
0_83,59
0_84,60
0_85,61
0_86,62
0_87,63
0_88,64
0_89,65
0_90,66
0_91,67
0_92,68
0_93,69
0_94,70
0_95,71
0_96,72
0_97,73
0_98,74
0_99,75
0_100,76
0_101,77
0_102,78
0_103,79
0_104,80
0_105,81
0_106,82
0_107,83
0_108,84
0_109,85
0_110,86
0_111,87
0_112,88
0_113,89
0_114,90
0_115,91
0_116,92
0_117,93
0_118,94
0_119,95
0_120,96
0_121,97
0_122,98
0_123,99
0_124,100
0_125,101
0_126,102
0_127,103
0_128,104
0_129,105
0_130,106
0_131,107
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,1
0_139,108
0_140,1
0_141,109
0_142,110
0_143,111
0_144,112
0_145,113
0_146,1
0_147,114
0_148,115
0_149,116
0_150,117
0_151,118
0_152,119
0_153,120
0_154,121
0_155,122
0_156,1
0_157,1
0_158,1
0_159,123
0_160,124
0_161,125
0_162,1
0_163,126
0_164,127
0_165,128
0_166,129
0_167,130
0_168,131
0_169,132
0_170,133
0_171,134
0_172,135
0_173,136
0_174,137
0_175,1
0_176,138
0_177,139
0_178,140
0_179,141
0_180,142
0_181,143
0_182,144
0_183,145
0_184,146
0_185,147
0_186,148
0_187,149
0_188,150
0_189,151
0_190,152
0_191,153
0_192,154
0_193,155
0_194,156
0_195,157
0_196,158
0_197,159
0_198,160
0_199,161
0_200,162
0_201,163
0_202,164
0_203,165
0_204,166
0_205,167
0_206,168
0_207,169
0_208,170
0_209,171
0_210,172
0_211,173
0_212,174
0_213,175
0_214,176
0_215,177
0_216,178
0_217,179
0_218,180
0_219,181
0_220,1
0_221,182
0_222,183
0_223,184
0_224,185
0_225,186
0_226,187
0_227,188
0_228,189
0_229,190
0_230,191
0_231,1
0_232,192
0_233,193
0_234,194
0_235,195
0_236,196
0_237,197
1_0,198
2_0,199
3_0,200
5_0,201
6_0,202
