leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,1
0_5,1
0_6,2
0_7,1
0_8,3
0_9,1
0_10,1
0_11,1
0_12,1
0_13,1
0_14,1
0_15,1
0_16,1
0_17,4
0_18,1
0_19,1
0_20,1
0_21,1
0_22,1
0_23,5
0_24,1
0_25,6
0_26,7
0_27,1
0_28,1
0_29,1
0_30,8
0_31,1
0_32,1
0_33,1
0_34,1
0_35,1
0_36,9
0_37,1
0_38,10
0_39,1
0_40,11
0_41,1
0_42,1
0_43,1
0_44,12
0_45,13
0_46,14
0_47,1
0_48,15
0_49,1
0_50,1
0_51,16
0_52,17
0_53,18
0_54,19
0_55,20
0_56,21
0_57,1
0_58,22
0_59,23
0_60,1
0_61,1
0_62,1
0_63,24
0_64,25
0_65,26
0_66,27
0_67,28
0_68,29
0_69,30
0_70,31
0_71,1
0_72,32
0_73,1
0_74,1
0_75,1
0_76,33
0_77,1
0_78,1
0_79,34
0_80,1
0_81,1
0_82,1
0_83,35
0_84,36
0_85,37
0_86,1
0_87,38
0_88,39
0_89,40
0_90,1
0_91,41
0_92,42
0_93,43
0_94,44
0_95,45
0_96,46
0_97,47
0_98,48
0_99,49
0_100,50
0_101,51
0_102,52
0_103,53
0_104,54
0_105,55
0_106,56
0_107,57
0_108,1
0_109,58
0_110,59
0_111,60
0_112,1
0_113,61
0_114,1
0_115,1
0_116,62
0_117,1
0_118,63
0_119,64
0_120,1
0_121,65
0_122,66
0_123,1
0_124,67
0_125,68
0_126,69
0_127,70
0_128,71
0_129,72
0_130,73
0_131,74
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,1
0_139,1
0_140,1
0_141,1
0_142,75
0_143,76
0_144,1
0_145,1
0_146,1
0_147,77
0_148,78
0_149,1
0_150,1
0_151,1
0_152,79
0_153,1
0_154,1
0_155,80
0_156,1
0_157,1
0_158,1
0_159,1
0_160,81
0_161,1
0_162,1
0_163,1
0_164,82
0_165,1
0_166,1
0_167,1
0_168,83
0_169,84
0_170,85
0_171,86
0_172,87
0_173,88
0_174,89
0_175,1
0_176,90
0_177,91
0_178,92
0_179,93
0_180,94
0_181,95
0_182,96
0_183,97
0_184,98
0_185,99
0_186,100
0_187,101
0_188,1
0_189,102
0_190,103
0_191,104
0_192,105
0_193,106
0_194,107
0_195,108
0_196,109
0_197,110
0_198,111
0_199,112
0_200,113
0_201,114
0_202,115
0_203,116
0_204,1
0_205,1
0_206,1
0_207,117
0_208,118
0_209,119
0_210,1
0_211,120
0_212,121
0_213,1
0_214,122
0_215,1
0_216,1
0_217,1
0_218,123
0_219,1
0_220,1
0_221,1
0_222,124
0_223,1
0_224,1
0_225,1
0_226,1
0_227,125
0_228,126
0_229,1
0_230,1
0_231,1
0_232,127
0_233,128
0_234,1
0_235,129
0_236,1
0_237,130
1_0,131
2_0,132
3_0,133
5_0,134
6_0,135
