leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,2
0_5,3
0_6,4
0_7,5
0_8,6
0_9,1
0_10,1
0_11,7
0_12,8
0_13,9
0_14,10
0_15,1
0_16,1
0_17,11
0_18,12
0_19,13
0_20,14
0_21,15
0_22,16
0_23,17
0_24,18
0_25,19
0_26,20
0_27,21
0_28,1
0_29,22
0_30,23
0_31,24
0_32,1
0_33,25
0_34,26
0_35,27
0_36,28
0_37,29
0_38,30
0_39,31
0_40,32
0_41,33
0_42,34
0_43,35
0_44,36
0_45,37
0_46,38
0_47,39
0_48,40
0_49,41
0_50,42
0_51,43
0_52,44
0_53,45
0_54,46
0_55,47
0_56,48
0_57,1
0_58,49
0_59,50
0_60,1
0_61,51
0_62,1
0_63,52
0_64,53
0_65,54
0_66,55
0_67,56
0_68,57
0_69,58
0_70,59
0_71,60
0_72,61
0_73,1
0_74,62
0_75,63
0_76,64
0_77,65
0_78,1
0_79,66
0_80,67
0_81,68
0_82,69
0_83,70
0_84,71
0_85,72
0_86,73
0_87,74
0_88,75
0_89,76
0_90,77
0_91,78
0_92,79
0_93,80
0_94,81
0_95,82
0_96,83
0_97,84
0_98,85
0_99,86
0_100,87
0_101,88
0_102,89
0_103,90
0_104,91
0_105,92
0_106,93
0_107,94
0_108,95
0_109,96
0_110,97
0_111,98
0_112,99
0_113,100
0_114,101
0_115,102
0_116,103
0_117,104
0_118,105
0_119,106
0_120,107
0_121,108
0_122,109
0_123,110
0_124,111
0_125,112
0_126,113
0_127,114
0_128,115
0_129,116
0_130,117
0_131,118
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,119
0_139,120
0_140,1
0_141,121
0_142,122
0_143,123
0_144,124
0_145,125
0_146,126
0_147,127
0_148,128
0_149,129
0_150,130
0_151,131
0_152,132
0_153,133
0_154,134
0_155,135
0_156,136
0_157,137
0_158,1
0_159,138
0_160,139
0_161,140
0_162,1
0_163,141
0_164,142
0_165,143
0_166,144
0_167,145
0_168,146
0_169,147
0_170,148
0_171,149
0_172,150
0_173,151
0_174,152
0_175,1
0_176,153
0_177,154
0_178,155
0_179,156
0_180,157
0_181,158
0_182,159
0_183,160
0_184,161
0_185,162
0_186,163
0_187,164
0_188,165
0_189,166
0_190,167
0_191,168
0_192,169
0_193,170
0_194,171
0_195,172
0_196,173
0_197,174
0_198,175
0_199,176
0_200,177
0_201,178
0_202,179
0_203,180
0_204,181
0_205,182
0_206,183
0_207,184
0_208,185
0_209,186
0_210,187
0_211,188
0_212,189
0_213,190
0_214,191
0_215,192
0_216,193
0_217,194
0_218,195
0_219,196
0_220,1
0_221,197
0_222,198
0_223,199
0_224,200
0_225,201
0_226,202
0_227,203
0_228,204
0_229,205
0_230,206
0_231,207
0_232,208
0_233,209
0_234,210
0_235,211
0_236,212
0_237,213
1_0,214
2_0,215
3_0,216
5_0,217
6_0,218
