leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,1
0_5,1
0_6,2
0_7,1
0_8,3
0_9,1
0_10,1
0_11,4
0_12,1
0_13,1
0_14,1
0_15,1
0_16,1
0_17,5
0_18,6
0_19,1
0_20,7
0_21,1
0_22,1
0_23,8
0_24,1
0_25,9
0_26,10
0_27,1
0_28,1
0_29,1
0_30,11
0_31,1
0_32,1
0_33,1
0_34,12
0_35,13
0_36,14
0_37,1
0_38,15
0_39,16
0_40,17
0_41,1
0_42,1
0_43,1
0_44,18
0_45,19
0_46,20
0_47,21
0_48,22
0_49,23
0_50,24
0_51,25
0_52,26
0_53,27
0_54,28
0_55,29
0_56,30
0_57,1
0_58,31
0_59,32
0_60,1
0_61,33
0_62,1
0_63,34
0_64,35
0_65,36
0_66,37
0_67,38
0_68,39
0_69,40
0_70,41
0_71,42
0_72,43
0_73,1
0_74,44
0_75,1
0_76,45
0_77,1
0_78,1
0_79,46
0_80,1
0_81,1
0_82,47
0_83,48
0_84,49
0_85,50
0_86,1
0_87,51
0_88,52
0_89,53
0_90,1
0_91,54
0_92,55
0_93,56
0_94,57
0_95,58
0_96,59
0_97,60
0_98,61
0_99,62
0_100,63
0_101,64
0_102,65
0_103,66
0_104,67
0_105,68
0_106,69
0_107,70
0_108,71
0_109,72
0_110,73
0_111,74
0_112,75
0_113,76
0_114,77
0_115,78
0_116,79
0_117,1
0_118,80
0_119,81
0_120,82
0_121,83
0_122,84
0_123,1
0_124,85
0_125,86
0_126,87
0_127,88
0_128,89
0_129,90
0_130,91
0_131,92
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,1
0_139,1
0_140,1
0_141,1
0_142,93
0_143,94
0_144,1
0_145,1
0_146,1
0_147,95
0_148,96
0_149,1
0_150,1
0_151,1
0_152,97
0_153,1
0_154,1
0_155,98
0_156,1
0_157,1
0_158,1
0_159,1
0_160,99
0_161,100
0_162,1
0_163,101
0_164,102
0_165,103
0_166,104
0_167,105
0_168,106
0_169,107
0_170,108
0_171,109
0_172,110
0_173,111
0_174,112
0_175,1
0_176,113
0_177,114
0_178,115
0_179,116
0_180,117
0_181,118
0_182,119
0_183,120
0_184,121
0_185,122
0_186,123
0_187,124
0_188,1
0_189,125
0_190,126
0_191,127
0_192,128
0_193,129
0_194,130
0_195,131
0_196,132
0_197,133
0_198,134
0_199,135
0_200,136
0_201,137
0_202,138
0_203,139
0_204,1
0_205,1
0_206,1
0_207,140
0_208,141
0_209,142
0_210,1
0_211,143
0_212,144
0_213,145
0_214,146
0_215,1
0_216,1
0_217,1
0_218,147
0_219,148
0_220,1
0_221,1
0_222,149
0_223,1
0_224,150
0_225,151
0_226,152
0_227,153
0_228,154
0_229,1
0_230,1
0_231,1
0_232,155
0_233,156
0_234,157
0_235,158
0_236,1
0_237,159
1_0,160
2_0,161
3_0,162
5_0,163
6_0,164
