leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,1
0_5,1
0_6,2
0_7,1
0_8,3
0_9,1
0_10,1
0_11,4
0_12,1
0_13,1
0_14,1
0_15,1
0_16,1
0_17,5
0_18,6
0_19,1
0_20,1
0_21,1
0_22,1
0_23,7
0_24,1
0_25,8
0_26,9
0_27,1
0_28,1
0_29,1
0_30,10
0_31,1
0_32,1
0_33,1
0_34,11
0_35,12
0_36,13
0_37,1
0_38,14
0_39,15
0_40,16
0_41,1
0_42,1
0_43,1
0_44,17
0_45,18
0_46,19
0_47,20
0_48,21
0_49,22
0_50,1
0_51,23
0_52,24
0_53,25
0_54,26
0_55,27
0_56,28
0_57,1
0_58,29
0_59,30
0_60,1
0_61,1
0_62,1
0_63,31
0_64,32
0_65,33
0_66,34
0_67,35
0_68,36
0_69,37
0_70,38
0_71,39
0_72,40
0_73,1
0_74,41
0_75,1
0_76,42
0_77,1
0_78,1
0_79,43
0_80,1
0_81,1
0_82,44
0_83,45
0_84,46
0_85,47
0_86,1
0_87,48
0_88,49
0_89,50
0_90,1
0_91,51
0_92,52
0_93,53
0_94,54
0_95,55
0_96,56
0_97,57
0_98,58
0_99,59
0_100,60
0_101,61
0_102,62
0_103,63
0_104,64
0_105,65
0_106,66
0_107,67
0_108,68
0_109,69
0_110,70
0_111,71
0_112,1
0_113,72
0_114,73
0_115,1
0_116,74
0_117,1
0_118,75
0_119,76
0_120,77
0_121,78
0_122,79
0_123,1
0_124,80
0_125,81
0_126,82
0_127,83
0_128,84
0_129,85
0_130,86
0_131,87
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,1
0_139,1
0_140,1
0_141,1
0_142,88
0_143,89
0_144,1
0_145,1
0_146,1
0_147,90
0_148,91
0_149,1
0_150,1
0_151,1
0_152,92
0_153,1
0_154,1
0_155,93
0_156,1
0_157,1
0_158,1
0_159,1
0_160,94
0_161,1
0_162,1
0_163,1
0_164,95
0_165,96
0_166,97
0_167,98
0_168,99
0_169,100
0_170,101
0_171,102
0_172,103
0_173,104
0_174,105
0_175,1
0_176,106
0_177,107
0_178,108
0_179,109
0_180,110
0_181,111
0_182,112
0_183,113
0_184,114
0_185,115
0_186,116
0_187,117
0_188,1
0_189,118
0_190,119
0_191,120
0_192,121
0_193,122
0_194,123
0_195,124
0_196,125
0_197,126
0_198,127
0_199,128
0_200,129
0_201,130
0_202,131
0_203,132
0_204,1
0_205,1
0_206,1
0_207,133
0_208,134
0_209,135
0_210,1
0_211,136
0_212,137
0_213,138
0_214,139
0_215,1
0_216,1
0_217,1
0_218,140
0_219,1
0_220,1
0_221,1
0_222,141
0_223,1
0_224,142
0_225,143
0_226,144
0_227,145
0_228,146
0_229,1
0_230,1
0_231,1
0_232,147
0_233,148
0_234,149
0_235,150
0_236,1
0_237,151
1_0,152
2_0,153
3_0,154
5_0,155
6_0,156
