leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,1
0_5,1
0_6,2
0_7,1
0_8,3
0_9,1
0_10,1
0_11,4
0_12,1
0_13,1
0_14,1
0_15,1
0_16,1
0_17,5
0_18,6
0_19,1
0_20,7
0_21,8
0_22,9
0_23,10
0_24,1
0_25,11
0_26,12
0_27,1
0_28,1
0_29,1
0_30,13
0_31,1
0_32,1
0_33,1
0_34,14
0_35,15
0_36,16
0_37,17
0_38,18
0_39,19
0_40,20
0_41,21
0_42,1
0_43,1
0_44,22
0_45,23
0_46,24
0_47,25
0_48,26
0_49,27
0_50,28
0_51,29
0_52,30
0_53,31
0_54,32
0_55,33
0_56,34
0_57,1
0_58,35
0_59,36
0_60,1
0_61,37
0_62,1
0_63,38
0_64,39
0_65,40
0_66,41
0_67,42
0_68,43
0_69,44
0_70,45
0_71,46
0_72,47
0_73,1
0_74,48
0_75,49
0_76,50
0_77,51
0_78,1
0_79,52
0_80,53
0_81,54
0_82,55
0_83,56
0_84,57
0_85,58
0_86,59
0_87,60
0_88,61
0_89,62
0_90,63
0_91,64
0_92,65
0_93,66
0_94,67
0_95,68
0_96,69
0_97,70
0_98,71
0_99,72
0_100,73
0_101,74
0_102,75
0_103,76
0_104,77
0_105,78
0_106,79
0_107,80
0_108,81
0_109,82
0_110,83
0_111,84
0_112,85
0_113,86
0_114,87
0_115,88
0_116,89
0_117,90
0_118,91
0_119,92
0_120,93
0_121,94
0_122,95
0_123,96
0_124,97
0_125,98
0_126,99
0_127,100
0_128,101
0_129,102
0_130,103
0_131,104
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,1
0_139,105
0_140,1
0_141,106
0_142,107
0_143,108
0_144,109
0_145,110
0_146,1
0_147,111
0_148,112
0_149,113
0_150,114
0_151,115
0_152,116
0_153,117
0_154,118
0_155,119
0_156,1
0_157,1
0_158,1
0_159,120
0_160,121
0_161,122
0_162,1
0_163,123
0_164,124
0_165,125
0_166,126
0_167,127
0_168,128
0_169,129
0_170,130
0_171,131
0_172,132
0_173,133
0_174,134
0_175,1
0_176,135
0_177,136
0_178,137
0_179,138
0_180,139
0_181,140
0_182,141
0_183,142
0_184,143
0_185,144
0_186,145
0_187,146
0_188,147
0_189,148
0_190,149
0_191,150
0_192,151
0_193,152
0_194,153
0_195,154
0_196,155
0_197,156
0_198,157
0_199,158
0_200,159
0_201,160
0_202,161
0_203,162
0_204,163
0_205,164
0_206,165
0_207,166
0_208,167
0_209,168
0_210,169
0_211,170
0_212,171
0_213,172
0_214,173
0_215,174
0_216,175
0_217,176
0_218,177
0_219,178
0_220,1
0_221,179
0_222,180
0_223,1
0_224,181
0_225,182
0_226,183
0_227,184
0_228,185
0_229,186
0_230,187
0_231,1
0_232,188
0_233,189
0_234,190
0_235,191
0_236,192
0_237,193
1_0,194
2_0,195
3_0,196
5_0,197
6_0,198
