leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,1
0_5,1
0_6,2
0_7,1
0_8,3
0_9,1
0_10,1
0_11,1
0_12,1
0_13,1
0_14,1
0_15,1
0_16,1
0_17,4
0_18,1
0_19,1
0_20,1
0_21,1
0_22,1
0_23,5
0_24,1
0_25,6
0_26,7
0_27,1
0_28,1
0_29,1
0_30,1
0_31,1
0_32,1
0_33,1
0_34,1
0_35,1
0_36,8
0_37,1
0_38,1
0_39,1
0_40,1
0_41,1
0_42,1
0_43,1
0_44,1
0_45,1
0_46,9
0_47,1
0_48,10
0_49,1
0_50,1
0_51,1
0_52,11
0_53,12
0_54,13
0_55,14
0_56,1
0_57,1
0_58,1
0_59,1
0_60,1
0_61,1
0_62,1
0_63,15
0_64,16
0_65,17
0_66,18
0_67,19
0_68,1
0_69,1
0_70,1
0_71,1
0_72,20
0_73,1
0_74,1
0_75,1
0_76,1
0_77,1
0_78,1
0_79,21
0_80,1
0_81,1
0_82,1
0_83,22
0_84,23
0_85,24
0_86,1
0_87,25
0_88,1
0_89,26
0_90,1
0_91,27
0_92,28
0_93,29
0_94,30
0_95,31
0_96,32
0_97,33
0_98,34
0_99,35
0_100,36
0_101,37
0_102,38
0_103,39
0_104,40
0_105,41
0_106,42
0_107,43
0_108,1
0_109,44
0_110,45
0_111,46
0_112,1
0_113,47
0_114,1
0_115,1
0_116,48
0_117,1
0_118,49
0_119,50
0_120,1
0_121,51
0_122,52
0_123,1
0_124,53
0_125,54
0_126,55
0_127,1
0_128,56
0_129,57
0_130,58
0_131,59
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,1
0_139,1
0_140,1
0_141,1
0_142,60
0_143,61
0_144,1
0_145,1
0_146,1
0_147,62
0_148,63
0_149,1
0_150,1
0_151,1
0_152,64
0_153,1
0_154,1
0_155,65
0_156,1
0_157,1
0_158,1
0_159,1
0_160,66
0_161,1
0_162,1
0_163,1
0_164,67
0_165,1
0_166,1
0_167,1
0_168,68
0_169,1
0_170,69
0_171,70
0_172,71
0_173,72
0_174,73
0_175,1
0_176,74
0_177,75
0_178,76
0_179,77
0_180,78
0_181,79
0_182,80
0_183,1
0_184,81
0_185,82
0_186,83
0_187,84
0_188,1
0_189,85
0_190,86
0_191,87
0_192,88
0_193,89
0_194,90
0_195,91
0_196,92
0_197,93
0_198,94
0_199,95
0_200,96
0_201,97
0_202,98
0_203,99
0_204,1
0_205,1
0_206,1
0_207,100
0_208,101
0_209,1
0_210,1
0_211,102
0_212,1
0_213,1
0_214,103
0_215,1
0_216,1
0_217,1
0_218,104
0_219,1
0_220,1
0_221,1
0_222,105
0_223,1
0_224,1
0_225,1
0_226,1
0_227,1
0_228,1
0_229,1
0_230,1
0_231,1
0_232,1
0_233,1
0_234,1
0_235,106
0_236,1
0_237,107
1_0,108
2_0,109
3_0,110
5_0,111
6_0,112
