leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,2
0_3,2
0_4,3
0_5,4
0_6,5
0_7,6
0_8,7
0_9,2
0_10,8
0_11,9
0_12,10
0_13,11
0_14,12
0_15,2
0_16,2
0_17,13
0_18,14
0_19,15
0_20,16
0_21,17
0_22,18
0_23,19
0_24,20
0_25,21
0_26,22
0_27,23
0_28,2
0_29,24
0_30,25
0_31,26
0_32,27
0_33,28
0_34,29
0_35,30
0_36,31
0_37,32
0_38,33
0_39,34
0_40,35
0_41,36
0_42,37
0_43,38
0_44,39
0_45,40
0_46,41
0_47,42
0_48,43
0_49,44
0_50,45
0_51,46
0_52,47
0_53,48
0_54,49
0_55,50
0_56,51
0_57,2
0_58,52
0_59,53
0_60,2
0_61,54
0_62,2
0_63,55
0_64,56
0_65,57
0_66,58
0_67,59
0_68,60
0_69,61
0_70,62
0_71,63
0_72,64
0_73,2
0_74,65
0_75,66
0_76,67
0_77,68
0_78,2
0_79,69
0_80,70
0_81,71
0_82,72
0_83,73
0_84,74
0_85,75
0_86,76
0_87,77
0_88,78
0_89,79
0_90,80
0_91,81
0_92,82
0_93,83
0_94,84
0_95,85
0_96,86
0_97,87
0_98,88
0_99,89
0_100,90
0_101,91
0_102,92
0_103,93
0_104,94
0_105,95
0_106,96
0_107,97
0_108,98
0_109,99
0_110,100
0_111,101
0_112,102
0_113,103
0_114,104
0_115,105
0_116,106
0_117,107
0_118,108
0_119,109
0_120,110
0_121,111
0_122,112
0_123,113
0_124,114
0_125,115
0_126,116
0_127,117
0_128,118
0_129,119
0_130,120
0_131,121
0_132,2
0_133,2
0_134,2
0_135,2
0_136,2
0_137,2
0_138,122
0_139,123
0_140,2
0_141,124
0_142,125
0_143,126
0_144,127
0_145,128
0_146,129
0_147,130
0_148,131
0_149,132
0_150,133
0_151,134
0_152,135
0_153,136
0_154,137
0_155,138
0_156,139
0_157,140
0_158,2
0_159,141
0_160,142
0_161,143
0_162,2
0_163,144
0_164,145
0_165,146
0_166,147
0_167,148
0_168,149
0_169,150
0_170,151
0_171,152
0_172,153
0_173,154
0_174,155
0_175,2
0_176,156
0_177,157
0_178,158
0_179,159
0_180,160
0_181,161
0_182,162
0_183,163
0_184,164
0_185,165
0_186,166
0_187,167
0_188,168
0_189,169
0_190,170
0_191,171
0_192,172
0_193,173
0_194,174
0_195,175
0_196,176
0_197,177
0_198,178
0_199,179
0_200,180
0_201,181
0_202,182
0_203,183
0_204,184
0_205,185
0_206,186
0_207,187
0_208,188
0_209,189
0_210,190
0_211,191
0_212,192
0_213,193
0_214,194
0_215,195
0_216,196
0_217,197
0_218,198
0_219,199
0_220,2
0_221,200
0_222,201
0_223,202
0_224,203
0_225,204
0_226,205
0_227,206
0_228,207
0_229,208
0_230,209
0_231,210
0_232,211
0_233,212
0_234,213
0_235,214
0_236,215
0_237,216
1_0,217
2_0,218
3_0,219
5_0,220
6_0,221
