leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,1
0_5,1
0_6,2
0_7,1
0_8,3
0_9,1
0_10,1
0_11,4
0_12,1
0_13,1
0_14,1
0_15,1
0_16,1
0_17,5
0_18,6
0_19,1
0_20,1
0_21,1
0_22,1
0_23,7
0_24,1
0_25,8
0_26,9
0_27,1
0_28,1
0_29,1
0_30,10
0_31,1
0_32,1
0_33,1
0_34,11
0_35,1
0_36,12
0_37,1
0_38,13
0_39,1
0_40,14
0_41,1
0_42,1
0_43,1
0_44,15
0_45,16
0_46,17
0_47,1
0_48,18
0_49,19
0_50,1
0_51,20
0_52,21
0_53,22
0_54,23
0_55,24
0_56,25
0_57,1
0_58,26
0_59,27
0_60,1
0_61,1
0_62,1
0_63,28
0_64,29
0_65,30
0_66,31
0_67,32
0_68,33
0_69,34
0_70,35
0_71,1
0_72,36
0_73,1
0_74,1
0_75,1
0_76,37
0_77,1
0_78,1
0_79,38
0_80,1
0_81,1
0_82,39
0_83,40
0_84,41
0_85,42
0_86,1
0_87,43
0_88,44
0_89,45
0_90,1
0_91,46
0_92,47
0_93,48
0_94,49
0_95,50
0_96,51
0_97,52
0_98,53
0_99,54
0_100,55
0_101,56
0_102,57
0_103,58
0_104,59
0_105,60
0_106,61
0_107,62
0_108,63
0_109,64
0_110,65
0_111,66
0_112,1
0_113,67
0_114,68
0_115,1
0_116,69
0_117,1
0_118,70
0_119,71
0_120,1
0_121,72
0_122,73
0_123,1
0_124,74
0_125,75
0_126,76
0_127,77
0_128,78
0_129,79
0_130,80
0_131,81
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,1
0_139,1
0_140,1
0_141,1
0_142,82
0_143,83
0_144,1
0_145,1
0_146,1
0_147,84
0_148,85
0_149,1
0_150,1
0_151,1
0_152,86
0_153,1
0_154,1
0_155,87
0_156,1
0_157,1
0_158,1
0_159,1
0_160,88
0_161,1
0_162,1
0_163,1
0_164,89
0_165,90
0_166,91
0_167,1
0_168,92
0_169,93
0_170,94
0_171,95
0_172,96
0_173,97
0_174,98
0_175,1
0_176,99
0_177,100
0_178,101
0_179,102
0_180,103
0_181,104
0_182,105
0_183,106
0_184,107
0_185,108
0_186,109
0_187,110
0_188,1
0_189,111
0_190,112
0_191,113
0_192,114
0_193,115
0_194,116
0_195,117
0_196,118
0_197,119
0_198,120
0_199,121
0_200,122
0_201,123
0_202,124
0_203,125
0_204,1
0_205,1
0_206,1
0_207,126
0_208,127
0_209,128
0_210,1
0_211,129
0_212,130
0_213,131
0_214,132
0_215,1
0_216,1
0_217,1
0_218,133
0_219,1
0_220,1
0_221,1
0_222,134
0_223,1
0_224,1
0_225,1
0_226,1
0_227,135
0_228,136
0_229,1
0_230,1
0_231,1
0_232,137
0_233,138
0_234,1
0_235,139
0_236,1
0_237,140
1_0,141
2_0,142
3_0,143
5_0,144
6_0,145
