leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,1
0_5,1
0_6,2
0_7,1
0_8,3
0_9,1
0_10,1
0_11,4
0_12,1
0_13,5
0_14,1
0_15,1
0_16,1
0_17,6
0_18,7
0_19,8
0_20,9
0_21,10
0_22,11
0_23,12
0_24,1
0_25,13
0_26,14
0_27,15
0_28,1
0_29,1
0_30,16
0_31,1
0_32,1
0_33,17
0_34,18
0_35,19
0_36,20
0_37,21
0_38,22
0_39,23
0_40,24
0_41,25
0_42,1
0_43,26
0_44,27
0_45,28
0_46,29
0_47,30
0_48,31
0_49,32
0_50,33
0_51,34
0_52,35
0_53,36
0_54,37
0_55,38
0_56,39
0_57,1
0_58,40
0_59,41
0_60,1
0_61,42
0_62,1
0_63,43
0_64,44
0_65,45
0_66,46
0_67,47
0_68,48
0_69,49
0_70,50
0_71,51
0_72,52
0_73,1
0_74,53
0_75,54
0_76,55
0_77,56
0_78,1
0_79,57
0_80,58
0_81,59
0_82,60
0_83,61
0_84,62
0_85,63
0_86,64
0_87,65
0_88,66
0_89,67
0_90,68
0_91,69
0_92,70
0_93,71
0_94,72
0_95,73
0_96,74
0_97,75
0_98,76
0_99,77
0_100,78
0_101,79
0_102,80
0_103,81
0_104,82
0_105,83
0_106,84
0_107,85
0_108,86
0_109,87
0_110,88
0_111,89
0_112,90
0_113,91
0_114,92
0_115,93
0_116,94
0_117,95
0_118,96
0_119,97
0_120,98
0_121,99
0_122,100
0_123,101
0_124,102
0_125,103
0_126,104
0_127,105
0_128,106
0_129,107
0_130,108
0_131,109
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,1
0_139,110
0_140,1
0_141,111
0_142,112
0_143,113
0_144,114
0_145,115
0_146,1
0_147,116
0_148,117
0_149,118
0_150,119
0_151,120
0_152,121
0_153,122
0_154,123
0_155,124
0_156,1
0_157,1
0_158,1
0_159,125
0_160,126
0_161,127
0_162,1
0_163,128
0_164,129
0_165,130
0_166,131
0_167,132
0_168,133
0_169,134
0_170,135
0_171,136
0_172,137
0_173,138
0_174,139
0_175,1
0_176,140
0_177,141
0_178,142
0_179,143
0_180,144
0_181,145
0_182,146
0_183,147
0_184,148
0_185,149
0_186,150
0_187,151
0_188,152
0_189,153
0_190,154
0_191,155
0_192,156
0_193,157
0_194,158
0_195,159
0_196,160
0_197,161
0_198,162
0_199,163
0_200,164
0_201,165
0_202,166
0_203,167
0_204,168
0_205,169
0_206,170
0_207,171
0_208,172
0_209,173
0_210,174
0_211,175
0_212,176
0_213,177
0_214,178
0_215,179
0_216,180
0_217,181
0_218,182
0_219,183
0_220,1
0_221,184
0_222,185
0_223,186
0_224,187
0_225,188
0_226,189
0_227,190
0_228,191
0_229,192
0_230,193
0_231,1
0_232,194
0_233,195
0_234,196
0_235,197
0_236,198
0_237,199
1_0,200
2_0,201
3_0,202
5_0,203
6_0,204
